order_id,customer_id,customer_name,customer_email,product_name,category,price,quantity,discount_percent,total_amount,order_date,shipping_city,shipping_province,payment_method,order_status,rating,review_text,is_member,delivery_days,weight_kg
102069,1244,Somsri Sukjai,somsri.sukjai55@outlook.com,Pro Pillow 436,Automotive,1103.41,2,10.0,1986.14,2023-05-27,Nakhon Ratchasima,Songkhla,COD,Completed,,,No,5.0,2.27
101537,2865,Suree Rattanakul,suree.rattanakul323@outlook.com,Ultra Bottle 157,Groceries,931.93,8,0.0,7455.44,2024-08-10,Trang,Nonthaburi,Credit Card,Cancelled,5.0,,No,5.0,0.71
102282,2548,Prasert Naruemon,prasert.naruemon857@gmail.com,Ultra Lamp 237,Sports,556.41,4,10.0,2003.08,2023-12-25,Nonthaburi,Bangkok,Bank Transfer,Processing,4.0,,No,,3.72
102377,2482,Prasert Chantra,prasert.chantra579@outlook.com,Plus Charger 230,Health,567.03,2,5.0,1077.36,2024-01-07,Udon Thani,Chonburi,PromptPay,Processing,,ใช้งานได้ตามที่คาดหวัง,No,4.0,0.93
101517,2284,Ploy Yodying,ploy.yodying80@yahoo.com,Ultra Backpack 267,Automotive,628.39,2,0.0,1256.78,2023-06-09,Surat Thani,Bangkok,TrueMoney Wallet,Completed,,โอเคสำหรับราคานี้,No,2.0,0.64
100965,2145,Orawan Chantra,orawan.chantra682@hotmail.com,Ultra Jacket 437,Automotive,1042.29,2,5.0,1980.35,2024-02-10,Bangkok,Nakhon Ratchasima,Bank Transfer,Completed,,,Yes,,4.05
104429,1539,Wilai Meesuk,wilai.meesuk137@outlook.com,Pro Headphone 839,Sports,98.62,5,0.0,493.1,2023-03-01,Nonthaburi,Khon Kaen,Installment,Completed,4.0,,Yes,3.0,2.58
100528,2890,Boonmee Sukjai,boonmee.sukjai23@hotmail.com,Smart Camera 700,Electronics,226.26,9,0.0,2036.34,2025-09-19,Nakhon Ratchasima,Songkhla,Installment,Completed,5.0,,Yes,9.0,0.88
100176,1612,Chaiyot Rattanakul,chaiyot.rattanakul789@gmail.com,Smart Bottle 346,Health,523.29,7,15.0,3113.58,2023-03-21,Udon Thani,Phuket,Installment,Completed,4.0,สินค้าดีมาก คุ้มราคา,No,8.0,0.22
104227,1930,Anucha Meesuk,anucha.meesuk970@outlook.com,Lite Watch 235,Books,308.57,4,10.0,1110.85,2025-03-24,Chiang Rai,Rayong,Installment,Returned,2.0,,No,7.0,1.18
102887,2354,Nittaya Sukjai,nittaya.sukjai446@gmail.com,Pro Watch 559,Sports,342.85,9,10.0,2777.08,2023-05-11,Ubon Ratchathani,Phuket,PromptPay,Completed,3.0,,Yes,5.0,0.5
104320,2096,Chaiyot Panyawong,chaiyot.panyawong501@gmail.com,Smart Sneaker 582,Automotive,138.02,4,0.0,552.08,2024-11-21,Krabi,Khon Kaen,COD,Cancelled,,ของมาช้ากว่ากำหนด,Yes,6.0,0.44
100572,2002,Anucha Chantra,anucha.chantra314@outlook.com,Eco Mouse 854,Home & Living,1326.67,6,20.0,6368.02,2023-02-03,Hat Yai,Khon Kaen,Bank Transfer,Completed,4.0,,No,8.0,2.98
102330,2143,Yupin Intharak,yupin.intharak419@gmail.com,Eco Wallet 363,Toys,250.03,9,20.0,1800.22,2025-03-19,Sakon Nakhon,Nonthaburi,COD,Completed,4.0,ใช้งานได้ตามที่คาดหวัง,No,1.0,0.16
104990,1935,Wichai Wongsawat,wichai.wongsawat729@gmail.com,Pro Watch 228,Electronics,647.96,9,0.0,5831.64,2024-09-29,Bangkok,Bangkok,COD,Shipped,4.0,,Yes,,4.11
103626,2383,Orawan Prasertsak,orawan.prasertsak23@outlook.com,Lite Camera 938,Electronics,130.3,9,15.0,996.8,2024-09-28,Udon Thani,Phuket,Installment,Cancelled,,สีไม่ตรงตามรูป,No,,0.16
103256,1041,Nittaya Intharak,nittaya.intharak571@yahoo.com,Plus Blender 407,Toys,305.76,7,0.0,2140.32,2024-04-16,Chiang Rai,Nonthaburi,COD,Completed,5.0,,No,2.0,0.73
102619,1861,Sombat Chotirat,sombat.chotirat86@hotmail.com,Eco Blender 646,Books,698.53,1,0.0,698.53,2023-05-10,Nakhon Si Thammarat,Chonburi,TrueMoney Wallet,Returned,4.0,แพ็คเกจไม่แน่นหนา,Yes,12.0,2.07
102208,1913,Chaiyot Kaewkla,chaiyot.kaewkla432@yahoo.com,Plus Watch 586,Sports,222.64,8,25.0,1335.84,2024-12-17,Chiang Mai,Udon Thani,PromptPay,Completed,,ส่งไวมาก ประทับใจ,No,13.0,0.34
102600,1548,Pranee Yodying,,Lite Chair 810,Beauty,719.34,7,0.0,5035.38,2024-06-14,Nong Khai,Chonburi,PromptPay,Shipped,,,No,8.0,1.02
102794,1918,Somchai Naruemon,somchai.naruemon266@outlook.com,Lite Headphone 183,Home & Living,620.74,4,15.0,2110.52,2024-01-23,Nakhon Ratchasima,Rayong,PromptPay,Completed,5.0,จะกลับมาซื้อซ้ำแน่นอน,Yes,10.0,1.15
100383,1207,Nittaya Srisuk,nittaya.srisuk848@yahoo.com,Plus Mouse 309,Beauty,206.62,9,5.0,,2025-10-30,Ubon Ratchathani,Chonburi,TrueMoney Wallet,Completed,,ของมาช้ากว่ากำหนด,Yes,9.0,0.95
100852,1169,Siriporn Kaewkla,siriporn.kaewkla714@gmail.com,Lite Headphone 888,Books,1006.24,2,0.0,2012.48,2025-10-27,Rayong,Khon Kaen,TrueMoney Wallet,Processing,5.0,,,11.0,1.67
101880,2315,Somkiat Yodying,somkiat.yodying792@outlook.com,Ultra Sneaker 743,Automotive,663.23,7,0.0,4642.61,2023-12-27,Udon Thani,Bangkok,,Completed,,,Yes,9.0,0.16
100370,1896,Wilai Intharak,wilai.intharak17@hotmail.com,Max Charger 868,Beauty,383.69,9,5.0,3280.55,2025-12-29,Sakon Nakhon,Rayong,Installment,Completed,,,No,3.0,0.61
102409,1791,Suchart Naruemon,suchart.naruemon922@hotmail.com,Pro Lamp 733,Books,824.47,3,0.0,2473.41,2024-03-12,Udon Thani,Chiang Mai,Installment,Shipped,,,No,6.0,0.81
104346,1820,Kittisak Prasertsak,kittisak.prasertsak11@yahoo.com,Mini Watch 796,Groceries,403.76,1,0.0,403.76,2024-08-20,Surat Thani,Songkhla,Credit Card,Shipped,5.0,,Yes,14.0,0.85
101105,1805,Ploy Kaewkla,ploy.kaewkla549@hotmail.com,Lite Mouse 709,Automotive,393.36,3,15.0,1003.07,2025-04-09,Sakon Nakhon,Khon Kaen,Bank Transfer,Completed,5.0,,Yes,,1.9
102607,2737,Somkiat Thongdee,somkiat.thongdee782@gmail.com,Max Desk 985,Groceries,401.97,7,20.0,2251.03,2023-09-20,Lampang,Nakhon Ratchasima,Credit Card,Shipped,3.0,ส่งไวมาก ประทับใจ,No,5.0,1.23
103998,1609,Duangjai Wattana,duangjai.wattana481@yahoo.com,Max Wallet 566,Home & Living,615.04,1,0.0,615.04,2024-06-03,Nong Khai,Rayong,TrueMoney Wallet,Completed,,คุณภาพต่ำกว่าที่คิด,No,1.0,1.7
101336,2629,Duangjai Chaiyaporn,duangjai.chaiyaporn950@hotmail.com,Lite Pillow 730,Automotive,115.65,9,0.0,1040.85,2024-06-02,Surat Thani,Nonthaburi,Installment,Completed,4.0,,No,14.0,0.23
102189,2355,Somsri Srisuk,somsri.srisuk583@gmail.com,Mini Wallet 649,Groceries,261.02,3,0.0,783.06,2025-04-11,Phuket,Rayong,Bank Transfer,Cancelled,4.0,บริการลูกค้าดีเยี่ยม,No,5.0,1.86
104617,2380,Chaiyot Naruemon,,Pro Headphone 187,Health,130.53,3,0.0,391.59,2024-12-06,Hat Yai,Phuket,COD,Cancelled,5.0,,No,7.0,1.51
103404,1385,Rungnapa Chaiyaporn,rungnapa.chaiyaporn231@gmail.com,Mini Sneaker 845,Books,1540.45,2,0.0,3080.9,2023-10-26,Nong Khai,Bangkok,PromptPay,Returned,1.0,บริการลูกค้าดีเยี่ยม,No,13.0,0.66
104601,2701,Ploy Chaiyaporn,ploy.chaiyaporn867@gmail.com,Ultra Charger 549,Automotive,318.05,9,25.0,2146.84,2023-06-03,Sakon Nakhon,Khon Kaen,TrueMoney Wallet,Completed,,สีไม่ตรงตามรูป,No,9.0,2.93
103225,1113,Pranee Prasertsak,pranee.prasertsak214@yahoo.com,Lite Backpack 237,Beauty,540.83,5,20.0,2163.32,2023-06-22,Chiang Rai,Rayong,Installment,Shipped,4.0,,No,11.0,0.6
104872,2714,Kittisak Sinthop,kittisak.sinthop217@hotmail.com,Lite Desk 711,Electronics,856.51,5,0.0,4282.55,2024-06-13,Phuket,Bangkok,TrueMoney Wallet,Completed,2.0,สินค้าดีมาก คุ้มราคา,Yes,13.0,1.18
101171,1060,Anan Sukjai,anan.sukjai732@outlook.com,Lite Sneaker 461,Sports,276.96,1,0.0,276.96,2025-02-25,Ubon Ratchathani,Nakhon Ratchasima,Installment,Processing,,,No,14.0,2.12
102630,2405,Wilai Kaewkla,wilai.kaewkla774@outlook.com,Ultra Desk 549,Books,716.67,5,0.0,3583.35,2025-02-14,Buriram,Chonburi,PromptPay,Returned,1.0,แพ็คเกจไม่แน่นหนา,No,8.0,0.21
102732,1575,Suchart Wongsawat,suchart.wongsawat622@yahoo.com,Eco Notebook 133,Books,247.03,8,0.0,1976.24,2024-12-12,Khon Kaen,Chiang Mai,,Completed,4.0,แพ็คเกจไม่แน่นหนา,No,12.0,0.23
101422,1872,Rungnapa Wongsawat,rungnapa.wongsawat183@outlook.com,Pro Pillow 597,Beauty,170.65,1,0.0,170.65,2024-03-17,Surat Thani,Chonburi,Bank Transfer,Processing,3.0,ใช้งานได้ตามที่คาดหวัง,Yes,2.0,2.33
102372,2153,Boonmee Chaiyaporn,boonmee.chaiyaporn388@gmail.com,Plus Desk 105,Sports,301.27,2,30.0,421.78,2025-11-30,Trang,Bangkok,Credit Card,Completed,4.0,แพ็คเกจไม่แน่นหนา,No,1.0,2.15
102689,1503,Chomphunut Chantra,chomphunut.chantra215@hotmail.com,Max Desk 934,Groceries,546.26,2,0.0,1092.52,2023-02-18,Chiang Rai,Chonburi,COD,Cancelled,,,Yes,3.0,2.03
104177,2509,Boonmee Rattanakul,boonmee.rattanakul58@gmail.com,Plus Chair 973,Books,501.42,5,0.0,2507.1,2025-09-30,Trang,Chiang Mai,PromptPay,Completed,5.0,,Yes,9.0,0.14
101464,2639,Chomphunut Intharak,chomphunut.intharak62@yahoo.com,Lite Notebook 329,Health,420.6,2,0.0,841.2,2023-04-29,Nong Khai,Udon Thani,Bank Transfer,Completed,,,Yes,1.0,0.71
100874,2155,Suchart Kaewkla,suchart.kaewkla752@outlook.com,Pro Jacket 556,HOME & LIVING,,6,15.0,2917.15,2024-09-22,Phuket,Chiang Mai,COD,Completed,3.0,โอเคสำหรับราคานี้,No,10.0,2.48
102297,2349,Anan Sinthop,anan.sinthop960@gmail.com,Smart Jacket 872,Toys,820.35,4,0.0,3281.4,2024-06-25,Nakhon Ratchasima,Phuket,Credit Card,Completed,4.0,ของมาช้ากว่ากำหนด,No,3.0,0.71
102622,2977,Sombat Panyawong,sombat.panyawong61@outlook.com,Mini Headphone 130,Fashion,824.81,3,0.0,2474.43,2023-08-04,,Bangkok,Installment,Returned,3.0,โอเคสำหรับราคานี้,No,6.0,1.59
104405,1331,Chomphunut Panyawong,chomphunut.panyawong376@outlook.com,Smart Desk 250,Beauty,799.02,7,0.0,5593.14,2023-08-15,Rayong,Rayong,Installment,Returned,4.0,ของมาช้ากว่ากำหนด,Yes,9.0,0.89
101251,1484,Kittisak Prasertsak,kittisak.prasertsak683@outlook.com,Eco Lamp 857,Health,654.22,1,,654.22,2023-09-07,Nakhon Ratchasima,Songkhla,Bank Transfer,Shipped,5.0,,Yes,13.0,
102379,2730,Anucha Sinthop,anucha.sinthop868@gmail.com,Eco Headphone 653,automotive,159.28,3,0.0,477.84,2023-11-08,Chiang Rai,Nonthaburi,,Completed,5.0,,Yes,6.0,1.24
100840,1587,Somchai Thongdee,somchai.thongdee963@outlook.com,Smart Wallet 609,Toys,202.16,3,0.0,606.48,2023-04-25,Bangkok,Bangkok,,Completed,4.0,,Yes,6.0,
103112,1553,Nittaya Wongsawat,nittaya.wongsawat264@hotmail.com,Eco Backpack 787,Fashion,208.6,5,15.0,886.55,2023-02-01,Lampang,Rayong,Bank Transfer,Shipped,1.0,,Yes,,0.71
100581,1004,Somkiat Wattana,somkiat.wattana477@yahoo.com,Plus Mouse 877,Books,284.14,6,10.0,1534.36,2024-06-03,Buriram,Phuket,Credit Card,Cancelled,,,No,2.0,2.78
100204,2757,Duangjai Rattanakul,duangjai.rattanakul524@yahoo.com,Plus Pillow 448,Home & Living,587.27,5,5.0,2789.53,2025-06-01,Chiang Rai,Chiang Mai,,Shipped,3.0,,Yes,,1.45
101641,1176,Somsri Rattanakul,somsri.rattanakul575@hotmail.com,Smart Watch 893,Home & Living,304.11,8,0.0,2432.88,2025-10-17,,Nonthaburi,Credit Card,Completed,,,No,14.0,0.98
102014,1614,Anan Prasertsak,anan.prasertsak536@yahoo.com,Lite Lamp 125,Health,737.74,2,0.0,1475.48,2024-09-21,Trang,Chiang Mai,TrueMoney Wallet,Shipped,,,No,14.0,1.88
100905,1386,,kanya.panyawong490@outlook.com,Max Camera 352,Automotive,218.72,4,0.0,874.88,2025-05-04,Surat Thani,Udon Thani,TrueMoney Wallet,Cancelled,,,No,1.0,0.94
100631,2908,Niran Wattana,niran.wattana945@hotmail.com,Ultra Notebook 253,Fashion,800.74,3,0.0,2402.22,2025-04-29,Nonthaburi,Chonburi,COD,Completed,,,No,3.0,2.37
104435,1853,Kanya Prasertsak,kanya.prasertsak328@hotmail.com,Plus Pillow 178,Electronics,406.29,2,10.0,731.32,2025-01-15,Phuket,Nonthaburi,COD,Completed,4.0,,No,7.0,5.96
101974,2291,Chatchai Boonmee,,Plus Headphone 377,Books,404.23,5,5.0,,2024-02-12,Bangkok,Chonburi,Bank Transfer,Shipped,5.0,ของมาช้ากว่ากำหนด,No,2.0,4.21
100162,2056,Chomphunut Phetcharat,chomphunut.phetcharat252@outlook.com,Eco Backpack 619,Electronics,1513.46,6,10.0,8172.68,2024-03-13,Chiang Rai,Bangkok,Credit Card,Cancelled,1.0,สินค้าดีมาก คุ้มราคา,No,14.0,2.6
103604,2458,Ratana Kaewkla,ratana.kaewkla423@hotmail.com,Smart Watch 551,Sports,1181.67,2,5.0,2245.17,2024-07-07,Sakon Nakhon,Songkhla,,Completed,5.0,ใช้งานได้ตามที่คาดหวัง,No,14.0,0.18
102905,1304,Kanya Phetcharat,kanya.phetcharat670@outlook.com,Pro Speaker 840,Health,905.39,7,25.0,4753.3,2023-06-24,Ubon Ratchathani,Nakhon Ratchasima,COD,Shipped,5.0,บริการลูกค้าดีเยี่ยม,No,9.0,0.36
104518,2356,Prasert Chantra,,Ultra Backpack 835,Groceries,536.64,4,0.0,2146.56,2024-01-10,Nong Khai,Rayong,TrueMoney Wallet,Completed,5.0,,No,13.0,1.66
100617,2012,Suree Phetcharat,suree.phetcharat321@hotmail.com,Lite Headphone 142,Books,798.37,4,0.0,3193.48,2025-11-13,Phuket,Phuket,Bank Transfer,Completed,4.0,,No,7.0,2.72
100875,2827,Suchart Sukjai,suchart.sukjai771@gmail.com,Lite Wallet 911,Home & Living,104.4,9,0.0,939.6,2023-05-31,Buriram,Udon Thani,Credit Card,Shipped,3.0,,No,14.0,0.3
101431,1850,Kittisak Saelim,kittisak.saelim956@yahoo.com,Eco Watch 191,Groceries,1075.5,6,15.0,5485.05,2025-12-02,Rayong,Khon Kaen,Credit Card,Completed,2.0,ของมาช้ากว่ากำหนด,No,4.0,0.38
100547,1470,Thawatchai Chaiyaporn,thawatchai.chaiyaporn944@gmail.com,Lite Pillow 591,Electronics,172.05,5,5.0,817.24,2024-05-23,Lampang,Songkhla,PromptPay,Completed,,,Yes,13.0,4.79
103380,1819,Wichai Wattana,wichai.wattana911@outlook.com,Lite Headphone 497,Health,272.61,5,0.0,1363.05,2023-08-01,Rayong,Phuket,PromptPay,Completed,5.0,,No,3.0,
104569,2760,Malee Chantra,malee.chantra211@outlook.com,Ultra Pillow 800,Beauty,487.27,4,0.0,1949.08,2024-05-12,Nakhon Si Thammarat,Udon Thani,Bank Transfer,Shipped,3.0,สินค้าดีมาก คุ้มราคา,Yes,7.0,0.4
104245,1967,Nittaya Saelim,nittaya.saelim662@hotmail.com,Eco Pillow 297,Health,433.76,2,0.0,867.52,2023-09-26,Buriram,Phuket,Bank Transfer,Completed,5.0,,Yes,2.0,0.46
102418,1429,Nittaya Boonmee,nittaya.boonmee75@hotmail.com,Pro Pillow 677,Toys,548.75,5,0.0,2743.75,2023-05-17,Nakhon Ratchasima,Udon Thani,Bank Transfer,Processing,4.0,แพ็คเกจไม่แน่นหนา,No,4.0,0.53
104675,2171,Chomphunut Intharak,,Plus Bottle 859,Toys,235.12,9,0.0,2116.08,2024-06-29,Nong Khai,Rayong,COD,Completed,4.0,,,7.0,0.38
104834,1475,Somkiat Panyawong,somkiat.panyawong736@outlook.com,Eco Jacket 989,Books,568.88,2,0.0,1137.76,2023-06-02,Bangkok,Nonthaburi,Bank Transfer,Returned,4.0,จะกลับมาซื้อซ้ำแน่นอน,No,4.0,2.05
104103,2477,Prasert Prasertsak,prasert.prasertsak639@yahoo.com,Eco Notebook 731,Sports,208.1,5,,988.47,2023-05-05,Pattaya,Udon Thani,PromptPay,Shipped,3.0,,No,12.0,1.03
101861,1820,Rungnapa Chaiyaporn,rungnapa.chaiyaporn836@gmail.com,Max Notebook 406,Fashion,1038.4,3,0.0,3115.2,2025-03-08,Hat Yai,Nonthaburi,Bank Transfer,Shipped,4.0,,No,2.0,0.61
100640,1246,Anan Meesuk,anan.meesuk655@yahoo.com,Max Notebook 382,Toys,288.43,1,0.0,288.43,2023-05-11,Rayong,Udon Thani,Bank Transfer,Completed,5.0,,No,6.0,0.69
104809,1164,Pichit Rattanakul,pichit.rattanakul474@yahoo.com,Ultra Pillow 625,Beauty,791.05,9,0.0,7119.45,2025-04-23,Nonthaburi,Rayong,Credit Card,Completed,,สีไม่ตรงตามรูป,No,10.0,1.69
100637,1580,Somkiat Phetcharat,somkiat.phetcharat193@outlook.com,Ultra Notebook 897,Books,1112.89,1,0.0,1112.89,2023-03-07,Ubon Ratchathani,Bangkok,Bank Transfer,Completed,4.0,,No,7.0,1.22
103565,1766,Suree Thongdee,suree.thongdee321@outlook.com,Mini Pillow 285,Health,443.33,2,,886.66,2023-10-23,Chiang Rai,Bangkok,COD,Completed,5.0,,No,8.0,0.27
104572,2778,Thawatchai Chantra,thawatchai.chantra512@outlook.com,Eco Jacket 189,Fashion,602.15,5,0.0,3010.75,2023-11-09,Bangkok,Nakhon Ratchasima,TrueMoney Wallet,Shipped,4.0,ส่งไวมาก ประทับใจ,Yes,13.0,1.05
103768,2078,Anucha Intharak,,Eco Notebook 839,Health,525.1,7,0.0,3675.7,2024-01-11,Nakhon Si Thammarat,Songkhla,TrueMoney Wallet,Shipped,,บริการลูกค้าดีเยี่ยม,Yes,12.0,0.8
102096,1704,Sombat Kaewkla,sombat.kaewkla107@outlook.com,Lite Watch 253,Automotive,237.38,5,0.0,1186.9,2025-08-08,Khon Kaen,Rayong,Credit Card,Completed,3.0,บริการลูกค้าดีเยี่ยม,Yes,,
103782,2840,Somkiat Naruemon,somkiat.naruemon172@yahoo.com,Plus Backpack 457,Home & Living,184.49,7,10.0,1162.29,2024-05-24,Surat Thani,Phuket,Credit Card,Completed,4.0,,Yes,12.0,0.54
103844,2642,Chomphunut Rattanakul,chomphunut.rattanakul491@hotmail.com,Eco Chair 216,Health,851.13,3,0.0,2553.39,2025-04-21,Nong Khai,Rayong,TrueMoney Wallet,Shipped,,โอเคสำหรับราคานี้,No,7.0,4.65
103724,2935,Suree Chotirat,suree.chotirat414@outlook.com,Pro Bottle 143,Groceries,188.54,3,0.0,565.62,2023-04-15,Trang,Khon Kaen,Installment,Completed,,บริการลูกค้าดีเยี่ยม,Yes,,0.59
102882,1396,Thawatchai Sinthop,thawatchai.sinthop937@gmail.com,Ultra Wallet 489,Groceries,,9,30.0,2957.72,2024-03-22,Nong Khai,Songkhla,Credit Card,Returned,,,No,3.0,1.84
100921,1684,Somkiat Wattana,somkiat.wattana388@gmail.com,Plus Mouse 821,Automotive,76.14,6,0.0,456.84,2025-04-17,Krabi,Phuket,Bank Transfer,Returned,4.0,,No,14.0,0.47
100546,2906,Chatchai Prasertsak,chatchai.prasertsak652@hotmail.com,Max Mouse 281,Sports,388.23,3,0.0,1164.69,2023-12-05,Ubon Ratchathani,Phuket,Credit Card,Completed,4.0,จะกลับมาซื้อซ้ำแน่นอน,No,9.0,2.47
103716,2997,Duangjai Panyawong,duangjai.panyawong869@gmail.com,Pro Jacket 347,Fashion,404.41,8,20.0,2588.22,2024-06-21,Khon Kaen,Phuket,TrueMoney Wallet,Completed,5.0,,Yes,2.0,0.56
101900,1757,Rungnapa Panyawong,rungnapa.panyawong395@outlook.com,Max Bottle 806,Fashion,250.82,5,0.0,1254.1,2024-10-08,Chiang Mai,Rayong,Installment,Returned,4.0,,No,14.0,0.17
102028,1985,Yupin Srisuk,yupin.srisuk900@yahoo.com,Mini Sneaker 245,Books,1243.34,1,0.0,1243.34,2025-02-16,Krabi,Nonthaburi,Installment,Shipped,5.0,,No,8.0,1.14
102301,1585,Rungnapa Chotirat,rungnapa.chotirat776@gmail.com,Eco Speaker 414,Groceries,335.21,2,0.0,670.42,2024-07-27,Nonthaburi,Udon Thani,PromptPay,Completed,4.0,,No,9.0,0.41
101885,2802,Pichit Chantra,pichit.chantra676@hotmail.com,Max Lamp 689,Groceries,201.79,2,0.0,403.58,2025-12-25,Sakon Nakhon,Chonburi,,Cancelled,,,No,,0.91
101642,1284,Ratana Meesuk,,Max Wallet 841,Health,841.05,5,25.0,3153.94,2024-03-17,Surat Thani,Bangkok,Bank Transfer,Processing,1.0,สินค้าดีมาก คุ้มราคา,No,9.0,1.29
103557,1835,Ploy Boonmee,ploy.boonmee800@hotmail.com,Ultra Speaker 569,Sports,495.98,9,0.0,4463.82,2025-12-25,Trang,Chonburi,PromptPay,Completed,4.0,,No,14.0,5.38
104833,2510,Orawan Naruemon,orawan.naruemon594@hotmail.com,Eco Speaker 873,Fashion,386.77,5,0.0,1933.85,2025-11-17,Khon Kaen,Nakhon Ratchasima,PromptPay,Shipped,4.0,ใช้งานได้ตามที่คาดหวัง,No,,1.34
102097,1948,Sombat Prasertsak,sombat.prasertsak26@outlook.com,Pro Bottle 751,Health,580.78,5,5.0,2758.7,2025-05-10,Chiang Mai,Bangkok,TrueMoney Wallet,Completed,5.0,,No,6.0,
104604,2373,Chaiyot Kaewkla,chaiyot.kaewkla93@hotmail.com,Eco Lamp 454,Sports,750.96,5,0.0,3754.8,2023-09-30,Krabi,Nakhon Ratchasima,Credit Card,Returned,5.0,,Yes,6.0,1.43
103611,2245,Wilai Chotirat,,Pro Pillow 281,Beauty,1138.83,5,0.0,5694.15,2024-02-04,Chiang Mai,Rayong,Installment,Completed,5.0,,No,7.0,2.09
104517,1906,Boonmee Kaewkla,boonmee.kaewkla951@outlook.com,Eco Camera 809,Beauty,605.81,7,10.0,3816.6,2024-07-05,Ubon Ratchathani,Chonburi,Credit Card,Completed,4.0,,No,14.0,2.15
104992,1374,Rungnapa Kaewkla,rungnapa.kaewkla954@gmail.com,Smart Backpack 741,Home & Living,913.38,7,0.0,6393.66,2024-05-14,Lampang,Phuket,TrueMoney Wallet,Shipped,5.0,คุณภาพต่ำกว่าที่คิด,No,5.0,2.6
100836,1234,Chatchai Wattana,chatchai.wattana5@gmail.com,Mini Notebook 405,Automotive,724.97,9,0.0,6524.73,2023-03-06,,Nonthaburi,COD,Processing,,คุณภาพต่ำกว่าที่คิด,Yes,8.0,2.95
100601,1656,Prasert Srisuk,prasert.srisuk764@yahoo.com,Max Blender 897,Toys,1043.2,1,5.0,991.04,2023-06-24,Pattaya,Chonburi,TrueMoney Wallet,Returned,4.0,,No,7.0,0.44
102184,2564,Nittaya Srisuk,nittaya.srisuk366@hotmail.com,Eco Charger 102,Beauty,1082.93,6,15.0,5522.94,2023-02-01,Phuket,Chiang Mai,TrueMoney Wallet,Completed,4.0,,Yes,1.0,0.11
103917,1840,Wilai Rattanakul,wilai.rattanakul485@outlook.com,Lite Charger 971,Toys,476.53,5,0.0,2382.65,2024-03-16,Trang,Khon Kaen,COD,Cancelled,5.0,ส่งไวมาก ประทับใจ,No,14.0,0.86
102515,2689,Wilai Chaiyaporn,wilai.chaiyaporn496@hotmail.com,Ultra Blender 115,BOOKS,770.18,4,10.0,2772.65,2024-08-13,Ubon Ratchathani,Nakhon Ratchasima,COD,Completed,,,No,6.0,2.32
104534,2952,Pichit Rattanakul,pichit.rattanakul210@gmail.com,Pro Jacket 593,Books,310.44,3,5.0,,2025-07-16,Udon Thani,Nakhon Ratchasima,TrueMoney Wallet,Completed,5.0,,Yes,11.0,0.75
101582,1778,Anan Sukjai,anan.sukjai452@yahoo.com,Smart Speaker 801,Sports ,372.14,1,0.0,372.14,2023-08-09,Chiang Rai,Udon Thani,Installment,Processing,3.0,สินค้าดีมาก คุ้มราคา,No,14.0,6.12
104289,1839,Suree Meesuk,suree.meesuk558@hotmail.com,Eco Lamp 921,Automotive,168.14,6,30.0,706.19,2024-09-15,Phuket,Songkhla,PromptPay,Completed,3.0,ใช้งานได้ตามที่คาดหวัง,Yes,12.0,
104940,2350,Orawan Yodying,orawan.yodying933@gmail.com,Smart Backpack 592,Beauty,414.21,3,0.0,1242.63,2024-06-12,Ubon Ratchathani,Nakhon Ratchasima,PromptPay,Completed,5.0,,Yes,8.0,1.88
102764,1118,Chatchai Wattana,chatchai.wattana86@hotmail.com,Pro Bottle 405,Home & Living,731.91,2,5.0,1390.63,2023-04-01,,Nakhon Ratchasima,,Cancelled,4.0,บริการลูกค้าดีเยี่ยม,No,,1.61
101070,2574,Suree Rattanakul,suree.rattanakul6@outlook.com,Plus Camera 916,Groceries,325.65,1,0.0,325.65,2024-12-01,Nakhon Si Thammarat,Rayong,Credit Card,Completed,5.0,สินค้าดีมาก คุ้มราคา,No,10.0,0.27
101775,2939,Anucha Thongdee,anucha.thongdee275@yahoo.com,Lite Lamp 723,Fashion,635.59,2,0.0,1271.18,2023-05-25,Surat Thani,Bangkok,Installment,Completed,,,Yes,11.0,3.38
104832,1394,Yupin Thongdee,yupin.thongdee705@yahoo.com,Mini Wallet 866,Home & Living,477.18,9,0.0,4294.62,2023-06-23,Bangkok,Nakhon Ratchasima,Bank Transfer,Shipped,5.0,,Yes,4.0,
101283,1594,Thawatchai Panyawong,thawatchai.panyawong259@outlook.com,Eco Jacket 239,Groceries,288.68,2,5.0,548.49,2024-06-22,Khon Kaen,Songkhla,Bank Transfer,Completed,3.0,บริการลูกค้าดีเยี่ยม,No,14.0,1.64
101392,2994,Anucha Panyawong,anucha.panyawong556@yahoo.com,Smart Jacket 117,Groceries,1012.29,7,5.0,6731.73,2023-04-05,Nakhon Ratchasima,Phuket,TrueMoney Wallet,Shipped,4.0,จะกลับมาซื้อซ้ำแน่นอน,No,11.0,0.44
104777,1941,Rungnapa Prasertsak,rungnapa.prasertsak870@hotmail.com,Pro Speaker 835,Toys,1109.7,1,,998.73,2023-03-14,Nakhon Si Thammarat,Bangkok,PromptPay,Completed,,ใช้งานได้ตามที่คาดหวัง,Yes,3.0,0.68
101836,2876,Ploy Kaewkla,ploy.kaewkla934@outlook.com,Eco Bottle 399,Beauty,158.09,6,15.0,806.26,2023-03-19,Sakon Nakhon,Chiang Mai,COD,Cancelled,4.0,บริการลูกค้าดีเยี่ยม,No,3.0,2.7
